sample_id,catalog_content,image_link,price
209036,"Item Name: The 12 Coffees of Christmas Gift Set
Bullet Point 1: Each box contains 1oz coffee packets of Vanilla Bean, Cinnamon Swirl, Peppermint Bark, Coconut Creme, Butter Creme, Vanilla Raspberry, Fudge Brownie, Hazelnut Creme, Caramel Kiss, Chocolate Almond, Creme Brulee, and Toasted Pecan.
Bullet Point 2: Each packet of coffee has the right amount of coffee to brew 6-8 cups
Bullet Point 3: Simply fill the pouch into the filter, add water, brew and enjoy!
Bullet Point 4: Share the joy of the season by gifting this enchanting collection to friends and family, or treat yourself to a daily dose of holiday cheer.
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/912tdEjUqhL.jpg,23.0
209164,"Item Name: NPG Chrysanthemum Bud Tea 16 Oz, Premium Dried Chinese Tai Ju Flowers, Juhua Herbal Tea, Caffeine-Free, Non-GMO Loose Leaf with Floral Fragrance, Sweet and Refreshing Flavor for Relaxation
Bullet Point 1: Premium Quality: NPG Chrysanthemum Bud Tea comes in a generous 16-ounce package of top-grade, natural dried Chinese Tai Ju flowers, known for their high quality and purity.
Bullet Point 2: Vibrant and Aromatic: These chrysanthemum buds boast a vibrant golden yellow color and emit a slightly sweet, floral aroma when brewed, enhancing your tea-drinking experience.
Bullet Point 3: Caffeine-Free Herbal Tea: Enjoy a soothing and refreshing caffeine-free herbal tea by simply steeping the chrysanthemum buds in hot water, perfect for any time of day.
Bullet Point 4: Traditional Use: Chrysanthemum buds have been valued in traditional Chinese culture for their unique properties and are often used in various traditional practices and recipes.
Bullet Point 5: Culinary Versatility: Beyond making tea, these chrysanthemum buds can be incorporated into various Asian dishes, adding a unique flavor and aromatic touch.
Product Description: NPG Chrysanthemum Bud Tea 16 Oz, Premium Dried Chinese Tai Ju Flowers, Juhua Herbal Tea, Caffeine-Free, Non-GMO Loose Leaf with Floral Fragrance, Sweet and Refreshing Flavor for Relaxation
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81SiT6E6XiL.jpg,34.95
209579,"Item Name: Grace Crushed Pepper Hot Sauce 4.8oz - 2 Pack - Authentic Caribbean Scotch Bonnet Pepper Sauce - Jamaican Hot Sauce with Crushed Scotch Bonnet Peppers - Crushed Red Pepper Sauce
Product Description: Experience the bold and rich flavors of Grace Crushed Pepper Hot Sauce, crafted with the unique use of crushed scotch bonnet peppers that distinguish it from ordinary hot sauces. This method ensures a more textured and intense heat, enhancing the complexity of every dish. Unlike typical scotch bonnet pepper sauces, our crushed peppers retain more of their natural oils and flavors, providing a superior taste experience that hot sauce enthusiasts will love. Perfect for traditional Caribbean and Jamaican dishes, such as jerk chicken, oxtail, curry goat, and ackee and saltfish, this hot sauce infuses meals with a vibrant and authentic spice. Picture the smoky, fiery flavors of jerk chicken complemented by the robust heat of our sauce, or a hearty oxtail stew enriched with its deep, peppery notes. Whether you're cooking a family feast or adding excitement to everyday meals, Grace Crushed Pepper Hot Sauce is essential for bringing Caribbean flavor to your table. Made from the finest ripe Jamaican scotch bonnet peppers and natural ingredients, Grace Crushed Pepper Hot Sauce delivers a fresh, wholesome taste without artificial preservatives and additives. Our commitment to purity and quality ensures that each bottle is packed with the natural goodness of carefully selected peppers and ingredients. This dedication to natural ingredients not only enhances flavor but also supports a healthier, cleaner eating lifestyle. Each bottle captures the bold and authentic flavors that are the hallmark of Jamaican cuisine, bringing the vibrant taste of the Caribbean to your kitchen. The intense, vibrant taste of our sauce will transport you to the bustling markets and lively kitchens of Jamaica, where food is a celebration of culture and heritage. Grace Crushed Pepper Hot Sauce brings this rich tradition into your home, allowing you to savor the fiery, genuine taste of Jamaica in every bite.
Value: 2.0
Unit: Count
",https://m.media-amazon.com/images/I/81-484TptXL.jpg,1.68
209916,"Item Name: Antimo Caputo Semola Di Grano Duro Rimacinata Semolina Flour 2.2LB (1kg), Bag - All Natural Dough for Fresh Pasta - 10 Bags of 2.2 Pound
Bullet Point: PRODUCT OF ITALY: For generations, Caputo Flour has been the number one choice of the best pizza makers in Naples, the birthplace of the Neapolitan style pizza. Now for those who pursue the highest quality ingredients for their recipes, Caputo now offers Semola di Grano Duro.
Value: 35.2
Unit: Ounce
",https://m.media-amazon.com/images/I/71SnfRxKQSL.jpg,16.0
210250,"Item Name: 30"" Headstone Flower Saddle - Sympathy Silks Artificial Cemetery Flowers - Gravesite Flowers - Multi Color Roses
Bullet Point 1: ✔ REAL-LOOKING FLOWERS… They may be artificial flowers, but they offer stunning natural color
Bullet Point 2: ✔ LONG-LASTING… Show someone is still loved with cemetery flowers that look fresh for 2-3+ months
Bullet Point 3: ✔ ZERO-MAINTENANCE… As neighboring flowers wilt these fake flowers will look great without effort
Bullet Point 4: ✔ WEATHER RESISTANT… These sympathy flowers are UV & climate resilient with colors that won’t bleed
Bullet Point 5: ✔ STAY-IN-THE-VASE DEVICE… Patented flower holder to keep your bouquet secure
Product Description: Remember your loved one with this beautiful silk flower arrangement made using multi color Roses. </br> </br> This arrangement is about 28 inches tall from the very bottom to the top. </br> </br> This vase arrangement comes with our Sympathy Silks Vase. The Sympathy Silks Vase is ingeniously designed with 4 spikes at the bottom to provide exceptional stability. This ensures that the vase remains securely in place after sticking it into the ground, allowing you to pay your respects and honor your loved ones without worrying about accidental tipping or movement. This patented, Flowers For Cemeteries exclusive vase is designed to hold all of our ground vase arrangements securely so they will not blow away or float out. It is crafted from high-quality, durable plastic material and is built to withstand the elements and the passage of time. </br> </br> We take pride in knowing we provide long lasting and durable flowers for cemeteries. Our artificial flowers for cemetery vases are designed using UV resistant materials and non-bleed colors. Our flowers are weather resistant and guaranteed to last longer outdoors in the sun. The colors will not bleed onto the headstone when wet. We recommend changing the flower arrangements every 2 to 3 months to keep your Loved Ones memorial looking exceptional. </br> </br> Our unique Stay-in-the-Vase Design assures that you will no longer have to worry about cemetery flowers blowing out of the vase at the gravesite. Our patented Stay-in-the-Vase Design comes securely attached to the bottom of this flower arrangement and will make certain the grave flowers fit tight in standard bronze cemetery vases. You will not have to deal with the hassle of trimming foam any longer. Simply place the flowers in the cemetery vase and you're done.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81UWkuq4imL.jpg,59.99
210401,"Item Name: Carbone Alfredo Pasta Sauce, 15 Ounce
Bullet Point: Great Product
Value: 1.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71x--ZrDMRL.jpg,8.17
214626,"Item Name: Madagascar Vanilla Beans - Vacuum Sealed Grade A Vanilla Pods - Rich, Creamy Flavor & Aroma -Great for for Baking, Homemade Extract, Paste, Brewing, Coffee, Cooking (20)
Bullet Point 1: Premium Quality: Grade A Madagascar vanilla beans, vacuum-sealed for maximum freshness and flavor.
Bullet Point 2: Rich Flavor & Aroma: Boasts a creamy, luxurious profile perfect for all culinary uses.
Bullet Point 3: Versatile Ingredient: Ideal for baking, making extracts or paste, brewing, cooking, and beverages.
Bullet Point 4: Handpicked Freshness: Naturally moist and plump pods, perfect for superior flavor infusion.
Bullet Point 5: A FLAVORFUL GIFT - Know anyone who loves baking or cooking with vanilla? This 20-piece pack of beans makes for the perfect gift for bakers, chefs, and coffee addicts who love using vanilla.
Product Description: <b>Want to add fresh vanilla to your drinks and pastries?</b><br><br> Vanilla extract is a staple ingredient for anyone who loves to create sweet treats. We use it for cakes, cookies, ice cream, coffee, and even chocolates, making it a kitchen must-have for any baker. With this, it's no wonder why the vanilla we use can either make or break our favorite treats.<br><br> If you're tired of using store-bought extracts for your pastries, you might want to try using fresh pods. Vanilla beans have a stronger and more flavorful taste and aroma compared to artificial flavoring, which can make any food taste better in an instant.<br><br> <b>Upgrade your desserts with the Strongus Madagascar Vanilla Beans!</b><br><br> Don't settle for watered-down extracts that take away the vanilla's natural flavor. Our fresh beans allow you to scoop out the seeds and add them directly to your dishes for a richer and sweeter taste. With this, your guests will surely love your freshly baked pastries even more!<br><br> If using seeds isn't your thing, you can also steep each pod in water and alco to create your own vanilla extract at home! You can mix your finished product with your cakes, cookies, ice cream, coffee, and even cocktails to give them a fuller, delicious flavor.<br><br> Since these 20-piece grade A beans are vacuum-sealed, you're sure to get fresh pods whenever you order. Fill your kitchen with the sweet and heavenly scent of authentic Madagascan vanilla!<b><br> <b>Still not convinced? Here are more reasons to get these beans:</b><br><br> Responsibly sourced<br> Can last for a long time when stored properly<br> Works for any recipe<br><br><b>Change the way you use vanilla. Add the Strongus Madagascar Vanilla Beans to your cart TODAY!</b>
Value: 20.0
Unit: Count
",https://m.media-amazon.com/images/I/81KFY1aaF7L.jpg,16.95
214768,"Item Name: Rani Far Far/Fryums (Wheat & Tapioca Pellet) Potato Jhali 14oz (400g) ~ Vegan, Kosher, Uncooked, Used to Make Papad, Bhungra/Chip Snack
Bullet Point 1: You'll LOVE our Far Far / Fryums (Wheat & Tapioca Pellet) Potato Jhali by Rani Brand--Here's Why:
Bullet Point 2: 🌾Now KOSHER! Fryums, they are called this because thats what you do with them! Fry in your favorite hot oil for 20 seconds and make your own Indian chips!
Bullet Point 3: 🌾Season them with Rani Chat Masala (sold separately) for a truly authentic experience
Bullet Point 4: 🌾Rani is a USA based company selling quality foods for over 40 years, buy with confidence!
Bullet Point 5: 🌾Tasty uncooked treat, made from A mixture of wheat flour, tapioca gives it a very unique flavor and texture. Net Wt. 14oz (400g), Authentic Product of India.
Product Description: <b>Rani Far Far</b>, or commonly referred to as Fryums because thats exactly what you do to these, your fry them in hot oil for about 20 seconds. They will expand about 2-4x their uncooked size. A mixture of wheat flour, tapioca gives it a very unique flavor and texture. You can season them with Rani Chat Masala or your favorite blend, even salt and pepper. <br><br>
Value: 14.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71qN+B2cXXL.jpg,13.99
215548,"Item Name: Simply Tostitos Tortilla Chips, Sea Salt Made With Avocado Oil, 7.5 Oz
Bullet Point 1: Though our roots date back to 2002, the Simply line sprouted in 2013 from our desire to make snacking simpler than ever—that includes simple choices and simple ingredients. We set out to make picking a snack easy (because who couldn’t use a little more ease these days?) by offering the familiar brands you love and trust without artificial flavors or colors. The result? Not having to figure out something new to snack on when you want the good stuff. Knowing you and your family can share your favorite snacks made with ingredients you feel good about while enjoying the same great taste… well, that’s Simply amazing.​
Bullet Point 2: Tortilla chips are made with avocado oil
Bullet Point 3: Tostitos Simply Sea Salt Made With Avocado Oil Flavored Tortilla Chips has No Artificial Colors Or Flavors Added
Bullet Point 4: Tostitos are more than tortilla chips and dips – they’re an invitation to catch up with friends, so Get to the Good Stuff!​
Bullet Point 5: 0
Value: 7.5
Unit: Ounce
",https://m.media-amazon.com/images/I/819xMHfRzXL.jpg,4.335
218412,"Item Name: Mega Bulk Candy-Filled Plastic Easter Eggs - 2.5"" (2000 Pcs.) | Pre-Filled with Tootsie Rolls, Smarties, & Frooties - Perfect for Church, School, & Community Easter Egg Hunts
Bullet Point 1: 2000-PIECE MEGA PACK: With 2000 pre-filled eggs, this bulk set is perfect for accommodating large groups. Whether you’re hosting a school, church, or neighborhood event, ensure everyone has a chance to join the fun without running out of goodies.
Bullet Point 2: DURABLE PLASTIC EGGS: Made from high-quality plastic, these eggs are built to withstand outdoor Easter egg hunts. They remain securely closed, keeping candies inside safe and fresh until they’re discovered.
Bullet Point 3: ASSORTED COLORS: The eggs come in an array of vibrant colors, adding a festive touch to your event. Brightly colored eggs enhance the excitement of the hunt while emphasizing the playful spirit of Easter.
Bullet Point 4: PRE-FILLED WITH CROWD FAVORITES: Each egg comes pre-filled with beloved candies like Tootsie Rolls, Smarties, and Frooties Fruit Punch Rolls. These classic treats are sure to delight children and adults alike during Easter celebrations.
Bullet Point 5: PERFECT FOR EASTER EVENTS: These 2.5-inch pre-filled plastic Easter eggs are designed for church, or community egg hunts. With a mix of fun candy fillings, they’re ready to go, saving you time and effort while creating a joyful experience for kids.
Value: 2000.0
Unit: Count
",https://m.media-amazon.com/images/I/81Xm7rANzqL.jpg,600.59
